secciones,periodo,municipio_codigo,municipio_nombre,renta_media
2807911126 Madrid sección 11126,2017,28079,Madrid,2.0
2807911126 Madrid sección 11126,2018,28079,Madrid,17.0
2807911126 Madrid sección 11126,2019,28079,Madrid,16.375
2807911126 Madrid sección 11126,2020,28079,Madrid,19.0
2807911126 Madrid sección 11126,2021,28079,Madrid,19.666666666666668
2807911156 Madrid sección 11156,2016,28079,Madrid,28.22222222222222
2807911156 Madrid sección 11156,2017,28079,Madrid,8.333333333333334
2807911156 Madrid sección 11156,2018,28079,Madrid,20.857142857142858
2807911156 Madrid sección 11156,2019,28079,Madrid,25.285714285714285
2807911156 Madrid sección 11156,2020,28079,Madrid,12.333333333333334
2807911156 Madrid sección 11156,2021,28079,Madrid,29.166666666666668
2807911169 Madrid sección 11169,2019,28079,Madrid,14.0
2807911169 Madrid sección 11169,2020,28079,Madrid,17.5
2807911169 Madrid sección 11169,2021,28079,Madrid,15.333333333333334
2807911169 Madrid sección 11169,2022,28079,Madrid,16.6
2807911169 Madrid sección 11169,2023,28079,Madrid,21.333333333333332
2807911182 Madrid sección 11182,2015,28079,Madrid,23.333333333333332
2807911182 Madrid sección 11182,2016,28079,Madrid,14.0
2807911182 Madrid sección 11182,2017,28079,Madrid,4.666666666666667
2807911182 Madrid sección 11182,2018,28079,Madrid,14.88888888888889
2807911182 Madrid sección 11182,2019,28079,Madrid,15.75
2807911182 Madrid sección 11182,2020,28079,Madrid,18.833333333333332
2807911182 Madrid sección 11182,2021,28079,Madrid,6.5
2807911182 Madrid sección 11182,2022,28079,Madrid,36.5
2807911182 Madrid sección 11182,2023,28079,Madrid,43.0
2807911183 Madrid sección 11183,2016,28079,Madrid,6.0
2807911183 Madrid sección 11183,2018,28079,Madrid,25.0
2807911183 Madrid sección 11183,2019,28079,Madrid,37.4
2807911183 Madrid sección 11183,2020,28079,Madrid,24.0
2807911187 Madrid sección 11187,2015,28079,Madrid,20.0
2807911187 Madrid sección 11187,2016,28079,Madrid,35.0
2807911190 Madrid sección 11190,2015,28079,Madrid,43.2
2807911190 Madrid sección 11190,2016,28079,Madrid,14.0
2807911191 Madrid sección 11191,2021,28079,Madrid,24.333333333333332
2807911191 Madrid sección 11191,2022,28079,Madrid,16.2
2807911191 Madrid sección 11191,2023,28079,Madrid,19.666666666666668
2807911192 Madrid sección 11192,2015,28079,Madrid,26.833333333333332
2807911192 Madrid sección 11192,2016,28079,Madrid,30.857142857142858
2807912032 Madrid sección 12032,2015,28079,Madrid,17.142857142857142
2807912032 Madrid sección 12032,2016,28079,Madrid,20.4
2807912032 Madrid sección 12032,2017,28079,Madrid,26.0
2807912032 Madrid sección 12032,2018,28079,Madrid,15.5
2807912032 Madrid sección 12032,2019,28079,Madrid,20.75
2807912032 Madrid sección 12032,2020,28079,Madrid,14.0
2807912032 Madrid sección 12032,2021,28079,Madrid,13.5
2807912032 Madrid sección 12032,2022,28079,Madrid,18.2
2807912032 Madrid sección 12032,2023,28079,Madrid,12.0
2807912102 Madrid sección 12102,2016,28079,Madrid,21.666666666666668
2807912102 Madrid sección 12102,2017,28079,Madrid,21.5
2807912102 Madrid sección 12102,2018,28079,Madrid,22.4
2807912102 Madrid sección 12102,2019,28079,Madrid,20.666666666666668
2807912102 Madrid sección 12102,2020,28079,Madrid,24.125
2807912102 Madrid sección 12102,2021,28079,Madrid,23.0
2807912102 Madrid sección 12102,2022,28079,Madrid,23.142857142857142
2807912103 Madrid sección 12103,2015,28079,Madrid,21.2
2807912103 Madrid sección 12103,2019,28079,Madrid,21.333333333333332
2807912107 Madrid sección 12107,2019,28079,Madrid,22.666666666666668
2807912107 Madrid sección 12107,2023,28079,Madrid,21.5
2807912108 Madrid sección 12108,2015,28079,Madrid,29.0
2807912108 Madrid sección 12108,2016,28079,Madrid,21.571428571428573
2807912108 Madrid sección 12108,2017,28079,Madrid,16.4
2807912108 Madrid sección 12108,2018,28079,Madrid,22.4
2807912108 Madrid sección 12108,2019,28079,Madrid,15.2
2807912108 Madrid sección 12108,2020,28079,Madrid,23.6
2807912108 Madrid sección 12108,2021,28079,Madrid,20.9
2807913035 Madrid sección 13035,2015,28079,Madrid,12.5
2807913035 Madrid sección 13035,2016,28079,Madrid,21.0
2807913035 Madrid sección 13035,2017,28079,Madrid,42.0
2807913035 Madrid sección 13035,2018,28079,Madrid,22.333333333333332
2807913035 Madrid sección 13035,2019,28079,Madrid,12.142857142857142
2807913035 Madrid sección 13035,2020,28079,Madrid,13.181818181818182
2807913035 Madrid sección 13035,2021,28079,Madrid,18.625
2807913035 Madrid sección 13035,2022,28079,Madrid,17.666666666666668
2807913035 Madrid sección 13035,2023,28079,Madrid,5.666666666666667
2807913056 Madrid sección 13056,2022,28079,Madrid,12.0
2807913056 Madrid sección 13056,2023,28079,Madrid,14.25
2807913127 Madrid sección 13127,2016,28079,Madrid,3.0
2807913127 Madrid sección 13127,2017,28079,Madrid,0.75
2807913127 Madrid sección 13127,2018,28079,Madrid,60.0
2807913127 Madrid sección 13127,2019,28079,Madrid,13.666666666666666
2807913127 Madrid sección 13127,2020,28079,Madrid,18.555555555555557
2807913127 Madrid sección 13127,2021,28079,Madrid,21.0
2807913127 Madrid sección 13127,2022,28079,Madrid,15.2
2807913127 Madrid sección 13127,2023,28079,Madrid,23.333333333333332
2807913168 Madrid sección 13168,2023,28079,Madrid,1.0
2807913190 Madrid sección 13190,2015,28079,Madrid,13.0
2807913190 Madrid sección 13190,2016,28079,Madrid,18.6
2807913206 Madrid sección 13206,2017,28079,Madrid,20.2
2807913206 Madrid sección 13206,2018,28079,Madrid,14.4
2807913206 Madrid sección 13206,2019,28079,Madrid,13.142857142857142
2807913206 Madrid sección 13206,2020,28079,Madrid,20.125
2807913206 Madrid sección 13206,2021,28079,Madrid,15.5
2807913206 Madrid sección 13206,2023,28079,Madrid,19.166666666666668
2807913216 Madrid sección 13216,2022,28079,Madrid,19.714285714285715
2807913216 Madrid sección 13216,2023,28079,Madrid,15.571428571428571
2807914081 Madrid sección 14081,2015,28079,Madrid,23.333333333333332
2807914081 Madrid sección 14081,2016,28079,Madrid,26.75
2807915062 Madrid sección 15062,2019,28079,Madrid,19.714285714285715
2807915062 Madrid sección 15062,2023,28079,Madrid,19.25
2807916004 Madrid sección 16004,2022,28079,Madrid,5.666666666666667
2807916004 Madrid sección 16004,2023,28079,Madrid,42.8
2807916036 Madrid sección 16036,2015,28079,Madrid,29.0
2807916036 Madrid sección 16036,2016,28079,Madrid,20.0
2807916036 Madrid sección 16036,2017,28079,Madrid,2.0
2807916036 Madrid sección 16036,2018,28079,Madrid,40.5
2807916036 Madrid sección 16036,2019,28079,Madrid,20.0
2807916036 Madrid sección 16036,2020,28079,Madrid,34.4
2807916036 Madrid sección 16036,2021,28079,Madrid,32.285714285714285
2807916036 Madrid sección 16036,2022,28079,Madrid,4.0
2807916036 Madrid sección 16036,2023,28079,Madrid,27.333333333333332
2807916091 Madrid sección 16091,2018,28079,Madrid,43.5
2807916091 Madrid sección 16091,2019,28079,Madrid,26.0
2807916091 Madrid sección 16091,2020,28079,Madrid,48.42857142857143
2807916091 Madrid sección 16091,2021,28079,Madrid,29.5
2807916091 Madrid sección 16091,2022,28079,Madrid,5.75
2807916091 Madrid sección 16091,2023,28079,Madrid,47.333333333333336
2807916107 Madrid sección 16107,2015,28079,Madrid,35.142857142857146
2807916107 Madrid sección 16107,2016,28079,Madrid,28.666666666666668
2807916107 Madrid sección 16107,2022,28079,Madrid,18.333333333333332
2807916107 Madrid sección 16107,2023,28079,Madrid,37.166666666666664
2807916108 Madrid sección 16108,2015,28079,Madrid,45.5
2807916108 Madrid sección 16108,2016,28079,Madrid,61.25
2807916110 Madrid sección 16110,2016,28079,Madrid,24.375
2807916110 Madrid sección 16110,2017,28079,Madrid,4.0
2807916110 Madrid sección 16110,2018,28079,Madrid,30.444444444444443
2807916110 Madrid sección 16110,2019,28079,Madrid,31.666666666666668
2807916110 Madrid sección 16110,2020,28079,Madrid,21.333333333333332
2807916110 Madrid sección 16110,2021,28079,Madrid,29.88888888888889
2807916110 Madrid sección 16110,2022,28079,Madrid,30.0
2807916110 Madrid sección 16110,2023,28079,Madrid,21.333333333333332
2807916111 Madrid sección 16111,2015,28079,Madrid,39.5
2807916111 Madrid sección 16111,2016,28079,Madrid,53.333333333333336
2807916111 Madrid sección 16111,2017,28079,Madrid,0.75
2807916111 Madrid sección 16111,2018,28079,Madrid,27.571428571428573
2807916111 Madrid sección 16111,2019,28079,Madrid,66.0
2807916111 Madrid sección 16111,2020,28079,Madrid,18.875
2807916111 Madrid sección 16111,2021,28079,Madrid,37.5
2807916114 Madrid sección 16114,2015,28079,Madrid,42.25
2807916114 Madrid sección 16114,2016,28079,Madrid,35.8
2807916114 Madrid sección 16114,2017,28079,Madrid,10.6
2807916114 Madrid sección 16114,2018,28079,Madrid,49.0
2807916114 Madrid sección 16114,2019,28079,Madrid,38.75
2807916114 Madrid sección 16114,2020,28079,Madrid,31.5
2807916114 Madrid sección 16114,2021,28079,Madrid,21.875
2807916114 Madrid sección 16114,2022,28079,Madrid,39.666666666666664
2807916114 Madrid sección 16114,2023,28079,Madrid,44.666666666666664
2807916117 Madrid sección 16117,2019,28079,Madrid,11.333333333333334
2807916117 Madrid sección 16117,2020,28079,Madrid,14.0
2807916117 Madrid sección 16117,2021,28079,Madrid,10.875
2807916117 Madrid sección 16117,2022,28079,Madrid,33.833333333333336
2807916117 Madrid sección 16117,2023,28079,Madrid,27.75
2807916118 Madrid sección 16118,2015,28079,Madrid,20.0
2807916118 Madrid sección 16118,2016,28079,Madrid,39.875
2807916118 Madrid sección 16118,2017,28079,Madrid,13.666666666666666
2807916118 Madrid sección 16118,2018,28079,Madrid,5.0
2807916118 Madrid sección 16118,2019,28079,Madrid,29.0
2807916118 Madrid sección 16118,2020,28079,Madrid,18.625
2807916118 Madrid sección 16118,2021,28079,Madrid,46.0
2807916118 Madrid sección 16118,2022,28079,Madrid,21.75
2807916118 Madrid sección 16118,2023,28079,Madrid,15.375
2807916119 Madrid sección 16119,2020,28079,Madrid,3.0
2807916119 Madrid sección 16119,2021,28079,Madrid,33.57142857142857
2807916119 Madrid sección 16119,2022,28079,Madrid,29.5
2807916119 Madrid sección 16119,2023,28079,Madrid,29.75
2807916124 Madrid sección 16124,2015,28079,Madrid,49.0
2807916124 Madrid sección 16124,2016,28079,Madrid,24.666666666666668
2807916124 Madrid sección 16124,2017,28079,Madrid,3.909090909090909
2807916124 Madrid sección 16124,2018,28079,Madrid,12.75
2807916124 Madrid sección 16124,2019,28079,Madrid,44.666666666666664
2807916124 Madrid sección 16124,2020,28079,Madrid,34.1
2807916124 Madrid sección 16124,2021,28079,Madrid,36.22222222222222
2807916124 Madrid sección 16124,2023,28079,Madrid,51.333333333333336
2807916128 Madrid sección 16128,2018,28079,Madrid,45.888888888888886
2807916128 Madrid sección 16128,2019,28079,Madrid,27.833333333333332
2807916128 Madrid sección 16128,2020,28079,Madrid,47.333333333333336
